osmid,street_count,highway,ref,geometry,casino_osmid,casino_dist
486245336,3,,,POINT (-77.0325034 -12.0615418),4139069972,0.005212568968370268
107774938,3,,,POINT (-77.0417996 -12.0597496),721517266,0.0031788444016156887
316802009,3,,,POINT (-77.06065460000001 -12.0679561),435498880,0.009680324606697977
1573127132,4,,,POINT (-76.96926259999999 -12.1481067),437376427,0.005902352544262286
107774940,3,,,POINT (-77.0420531 -12.0600028),721517266,0.0034076522885976798
316802011,3,,,POINT (-77.06048850000001 -12.0674868),435498880,0.010177879916360806
821593055,3,,,POINT (-76.9908235 -12.0243451),437360405,0.0227871395663865
107774945,3,,,POINT (-77.0418045 -12.0607199),721517266,0.004141898457164907
3758359521,4,,,POINT (-76.99154230000001 -12.1854236),437511292,0.03655473704423771
3153724386,4,,,POINT (-76.9944648 -12.1403297),437490954,0.014928982112062283
107774948,3,,,POINT (-77.04133109999999 -12.0607356),721517266,0.004231870839721416
107774949,3,traffic_signals,,POINT (-77.04120109999999 -12.0606589),721517266,0.004186870566450472
3738207205,4,,,POINT (-76.91311519999999 -12.0250194),438031676,0.040235401011071224
1273725927,4,,,POINT (-77.013496 -12.1983347),435838405,0.057998504786050835
316802024,3,,,POINT (-77.0618127 -12.0678915),435498880,0.009382201136935248
262570985,3,,,POINT (-77.03681229999999 -12.110705),435359273,0.0031430971746118324
262570986,4,,,POINT (-77.0368282 -12.1126763),435359273,0.0013528484592706805
1273496554,4,,,POINT (-77.055764 -12.0611366),435563989,0.009653930239017207
316802021,3,,,POINT (-77.0619141 -12.0674204),435498880,0.009814605024132549
107774957,3,,,POINT (-77.04122889999999 -12.0597924),721517266,0.003345091954181331
107774958,3,,,POINT (-77.0414126 -12.0597091),721517266,0.0032143167282007363
1410761712,4,,,POINT (-76.97214270000001 -12.1455168),437376427,0.00807740545197078
1410761709,3,,,POINT (-76.97686520000001 -12.145181),437511292,0.0099120493941134
3738207217,3,,,POINT (-76.88848729999999 -12.0258717),438031676,0.06407680263528269
1753089012,3,,,POINT (-76.95787609999999 -12.1644373),437647280,0.005164502129491021
1405158389,4,,,POINT (-76.9513235 -12.2082944),481692453,0.01591132755354655
263390197,3,,,POINT (-77.04887359999999 -12.0837546),436905818,0.008835791430949032
1814004727,4,,,POINT (-77.0259855 -11.8862276),4336173733,0.017655956273727527
5762548728,3,,,POINT (-77.0270192 -11.8764229),4336173733,0.024899844790680168
6277792761,3,,,POINT (-77.09298699999999 -11.9466636),4366593002,0.021588926847341813
1410761723,3,,,POINT (-76.97285890000001 -12.1461458),437376427,0.00754616787971393
5762548732,3,,,POINT (-77.02842680000001 -11.8727111),4336173733,0.02766336848613703
821789705,4,,,POINT (-77.0019241 -12.0131079),437360405,0.007098455336010542
1410761741,3,,,POINT (-76.973316 -12.1466761),437376427,0.00712773389862135
1273627671,3,,,POINT (-76.9610954 -12.0364442),437866700,0.005498826795999841
1410761753,3,,,POINT (-76.9734409 -12.1471018),437376427,0.006751800245760924
821593114,3,,,POINT (-76.9894307 -12.0242731),437360405,0.02367102090878475
1573127196,4,traffic_signals,,POINT (-76.9684559 -12.1617088),437511292,0.0086410542277731
4200694813,3,,,POINT (-77.1264326 -11.9977387),4317633503,0.05160265743051161
3484320798,3,,,POINT (-77.0261194 -12.075697),437870803,0.00331094873115614
1410761760,4,,,POINT (-76.9704246 -12.1474279),437376427,0.006234126872811627
661980193,4,,,POINT (-77.0919938 -12.073131),401693655,0.004337417465079909
4504585250,5,,,POINT (-76.98497260000001 -12.1608278),437511292,0.014038036084780835
5435393061,4,,,POINT (-76.9848968 -12.158835),437511292,0.013134906361652914
4504585256,4,,,POINT (-76.9868319 -12.1600286),437511292,0.0153745670641761
1573127209,4,,,POINT (-76.9617329 -12.1702152),437647280,0.0109590352663529
4504585261,3,,,POINT (-76.98448740000001 -12.1609772),437511292,0.013687347772793169
4357620781,3,,,POINT (-76.97888140000001 -12.0654603),3293687684,0.01471329571407768
263390253,4,,,POINT (-77.0487474 -12.0810866),436905818,0.0064921995313803466
1841300529,3,,,POINT (-76.9958836 -12.08153),437374035,0.008565747748936592
1814004786,4,,,POINT (-77.0238141 -11.8874541),4336173733,0.018547103339605676
1841300534,4,,,POINT (-76.997192 -12.0824428),437374035,0.0077658926545203216
1573127222,3,,,POINT (-76.9604295 -12.1647814),437647280,0.005373787493841144
1841300535,4,,,POINT (-76.99732849999999 -12.0825257),437374035,0.007708826918832208
4504585274,4,,,POINT (-76.9877365 -12.1596122),437511292,0.016067449404701627
1410761791,3,,,POINT (-76.97382450000001 -12.1484056),437376427,0.005662171202730813
4341859395,4,,,POINT (-77.1493608 -12.0653948),435879639,0.05231105146954636
1410761797,3,,,POINT (-76.975883 -12.1484396),437511292,0.0065657051799132594
1753089097,3,,,POINT (-76.9584354 -12.1690049),437647280,0.00954918226033504
821593166,3,,,POINT (-76.9888811 -12.0229776),437360405,0.023148051190053708
1753089102,3,,,POINT (-76.9585094 -12.1693292),437647280,0.009864827267284762
1273562192,4,,,POINT (-76.9548882 -12.1521428),437647280,0.008639667617062011
821593170,4,,,POINT (-76.9888593 -12.0242333),437360405,0.024040339394835457
1273594967,3,,,POINT (-76.8859258 -12.019016),438031676,0.06803665018714296
1573127258,4,,,POINT (-76.96932219999999 -12.1480278),437376427,0.005953380716063841
3738207328,3,,,POINT (-76.88785009999999 -12.0292684),438031676,0.06423418001277842
1814004834,3,,,POINT (-77.0325076 -11.8882807),4336173733,0.011883788789772847
1181353062,4,traffic_signals,,POINT (-77.0869926 -12.0781471),435213831,0.0038764347308616115
848397415,4,traffic_signals,,POINT (-77.0943819 -12.0298649),4368266233,0.015974292535823484
1410761832,4,,,POINT (-76.97399 -12.1489669),437376427,0.0052322175351182795
848397414,3,,,POINT (-77.0943905 -12.0266218),4368266233,0.015183928584200215
821593195,3,,,POINT (-76.9882729 -12.02414),437360405,0.024390908474305528
827130987,3,,,POINT (-77.0564572 -12.010088),432299820,0.012324513578447872
1814004847,4,,,POINT (-77.03274 -11.8886785),4336173733,0.011423322187521196
824345713,4,,,POINT (-77.01141699999999 -11.9685935),4749882821,0.005799140106085093
1181353072,4,,,POINT (-77.0870824 -12.073734),401693655,0.006025573539531505
1410761843,3,,,POINT (-76.973086 -12.1492188),437376427,0.004629940674961733
3739452536,3,,,POINT (-77.1703186 -11.7751728),435198459,0.13050183761845305
848397432,3,,,POINT (-77.0938543 -12.0242975),4368266233,0.014485712360119429
3371992193,3,,,POINT (-77.0309627 -12.2014506),435838405,0.06118056706742102
1273889928,3,,,POINT (-76.923663 -12.0278396),438031676,0.029323117868337276
629048456,3,,,POINT (-77.1320535 -12.0676366),435879639,0.035004554612823174
1573127308,4,,,POINT (-76.9586461 -12.159629),437647280,0.000772574485212689
1756333197,3,,,POINT (-77.1724893 -11.7706654),435198459,0.1352062931378506
629212302,4,,,POINT (-77.1340867 -12.0608093),435879639,0.037474848091179035
1756333199,3,,,POINT (-77.17163290000001 -11.7706083),435198459,0.13463994019658568
4332782736,4,,,POINT (-77.1262904 -11.9968321),4317633503,0.051419425394794466
1814004877,3,,,POINT (-77.03395740000001 -11.889166),4336173733,0.010390713795014996
5321229458,3,,,POINT (-76.9620781 -12.0544262),563470043,0.0005539287788704807
1273758869,3,,,POINT (-76.97159569999999 -12.0644082),560845933,0.013025980306047026
1756333205,3,,,POINT (-77.17070529999999 -11.7712276),435198459,0.13354642481868753
1756333210,3,,,POINT (-77.1725929 -11.7714512),435198459,0.1347280205700398
629212314,4,traffic_signals,,POINT (-77.13400470000001 -12.0613145),435879639,0.03731877259911222
5629084829,3,,,POINT (-77.057441 -11.9873606),4493353239,0.004060566311496815
1756333213,3,,,POINT (-77.172496 -11.77188),435198459,0.13435860192364668
1410761887,4,,,POINT (-76.9711697 -12.1497526),437376427,0.0038302484945498005
1273627808,4,,,POINT (-76.9900516 -12.2002699),437511292,0.04930844727350368
629212320,4,,,POINT (-77.1339179 -12.0619313),435879639,0.03715010221337519
1273889954,3,,,POINT (-76.94394130000001 -12.0311649),438031676,0.009401317066901112
1753089181,3,,,POINT (-76.95911890000001 -12.1751427),437647280,0.015639933464546604
1573127333,4,,,POINT (-76.9695722 -12.1483647),437376427,0.005549460066146905
629212336,4,traffic_signals,,POINT (-77.13378899999999 -12.0628417),435879639,0.03691816421472624
3524756662,3,traffic_signals,,POINT (-77.05479680000001 -12.0513361),435563989,0.00705472211895726
1273791671,3,,,POINT (-76.9430287 -12.1974399),481692453,0.01659557966214868
316802235,4,,,POINT (-77.0777313 -12.0684224),436784563,0.00993661215619064
821789884,4,,,POINT (-77.0027613 -12.0133161),437360405,0.006870487673647447
1753089213,3,,,POINT (-76.9625047 -12.1763173),437647280,0.017094538389684943
316802240,3,,,POINT (-77.0788793 -12.0612188),5591978324,0.01697860406305549
821789889,3,,,POINT (-77.0051017 -12.0130964),437360405,0.005999423906885885
4363715779,4,,,POINT (-76.9890051 -12.1519439),437511292,0.01652313817625914
6302598348,3,,,POINT (-76.9294184 -12.0211736),438031676,0.02702914032114298
1795359953,4,,,POINT (-76.9677258 -12.1467917),437376427,0.007756938635766198
1795359954,3,,,POINT (-76.9716868 -12.1376959),437346725,0.014047532438610443
4296803541,3,,,POINT (-76.90122270000001 -12.0139128),438031676,0.05528178403400467
1795359958,3,,,POINT (-76.968795 -12.1425811),437376427,0.011315538891468298
1756333269,4,,,POINT (-77.1697989 -11.7745225),435198459,0.1305827375057469
821789913,4,,,POINT (-77.0062819 -12.012946),437360405,0.005836904280792409
2761622748,3,,,POINT (-76.9732865 -12.1606741),437511292,0.006564986392928507
821789916,4,,,POINT (-77.00565349999999 -12.0130245),437360405,0.005892595645352656
1795359967,3,,,POINT (-76.9668562 -12.145973),437376427,0.008902638608184554
1573127393,4,,,POINT (-76.9696428 -12.148279),437376427,0.0056061207758759625
263390433,4,,,POINT (-77.0511709 -12.0771709),436905818,0.0018879800800750538
263390434,4,,,POINT (-77.0503527 -12.0761863),436905818,0.0018740401143520625
1273595109,4,,,POINT (-76.93278220000001 -12.2281072),481692453,0.01597002614895146
263390436,4,traffic_signals,,POINT (-77.048728 -12.0742234),436320564,0.0018329025760195953
824345830,4,traffic_signals,,POINT (-77.0042978 -11.9681359),4749882821,0.0015809372062078608
263390438,4,,,POINT (-77.0479193 -12.0732404),436320564,0.0017966698287536025
821789929,4,traffic_signals,,POINT (-77.01143380000001 -12.0123286),437360405,0.00769607374751496
263390435,4,,,POINT (-77.0495434 -12.0752073),436905818,0.0025861053641671574
263390441,4,,,POINT (-77.04550500000001 -12.0702846),436314052,0.004611756135184943
1756333293,4,,,POINT (-77.16575690000001 -11.7764902),435198459,0.1263258483629142
639108350,3,,,POINT (-77.0712616 -12.0817016),436781123,0.0036392045054414518
821593351,3,,,POINT (-76.99034640000001 -12.0243195),437360405,0.023083537036346122
1573127432,4,,,POINT (-76.9675771 -12.1725245),437647280,0.0153693800218607
1573127440,4,,,POINT (-76.96367619999999 -12.1414468),437376427,0.014427339988605938
821593363,4,,,POINT (-76.99128 -12.026532),437360405,0.02420524928406166
1273529623,4,,,POINT (-77.0525348 -12.0596557),435563989,0.006351341010590898
4740711703,3,,,POINT (-77.0537013 -12.0071604),432299820,0.009366614822476919
1573127449,4,,,POINT (-76.96103309999999 -12.1380778),437376427,0.018695415640151897
821593367,4,,,POINT (-76.9912688 -12.0264639),437360405,0.02415742030649723
821593370,4,,,POINT (-76.9913064 -12.0248799),437360405,0.02288582624792701
821593372,4,,,POINT (-76.9913282 -12.0243571),437360405,0.02246883295129857
1573127455,4,,,POINT (-76.9605081 -12.1647659),437647280,0.0053740971908957215
462980385,4,traffic_signals,,POINT (-77.08106890000001 -12.0781676),8073263369,0.0006245499179400655
821593377,4,,,POINT (-76.9913665 -12.0228341),437360405,0.02129786472096042
4343596321,3,,,POINT (-77.038796 -12.0931064),436280301,0.008703603546752819
821593380,4,,,POINT (-76.9913268 -12.0223348),437360405,0.020959798612446442
5022483752,3,,,POINT (-76.9416093 -11.9804925),437508602,0.05402088735447829
816743722,4,,,POINT (-77.0100157 -11.9836455),437370736,0.0032180835904291618
1754039597,3,,,POINT (-76.9210482 -12.2197277),481692453,0.01659541107518594
5079467310,3,,,POINT (-76.9012008 -11.9774603),438031676,0.0776825920558251
4343596333,3,,,POINT (-77.0384342 -12.0930549),436280301,0.008514398367006853
816743728,4,,,POINT (-77.0111521 -11.9832346),437370736,0.004422940414210415
816743729,4,,,POINT (-77.01169520000001 -11.9830356),437370736,0.005000111059625899
263357750,4,,,POINT (-77.047437 -12.0841026),436901625,0.008489308124169842
263357751,4,traffic_signals,,POINT (-77.0359153 -12.0825903),436764929,0.00032739934589273896
263357752,4,,,POINT (-77.0371918 -12.0827711),436764929,0.0010737063090496678
263357755,4,,,POINT (-77.03819919999999 -12.0829028),436764929,0.0020769946603956015
263357758,4,,,POINT (-77.0399941 -12.0831651),436901625,0.0026849116847489137
263357759,4,,,POINT (-77.0407739 -12.0832811),436901625,0.0029706431990186256
263357767,4,,,POINT (-77.0459797 -12.0839868),436901625,0.007139816335628712
263357768,4,,,POINT (-77.046412 -12.084052),436901625,0.007550262826209585
1573127501,3,,,POINT (-76.9568907 -12.1328038),437376427,0.025389079449437607
7182353743,4,,,POINT (-77.07415 -12.0889447),5047042864,0.0019962451252321673
263390545,4,,,POINT (-77.0503909 -12.0778158),436905818,0.0028575210491889216
263390547,4,,,POINT (-77.0495652 -12.0768243),436905818,0.0028530097380812334
263390548,4,,,POINT (-77.0487535 -12.0758306),436314052,0.002639932516098955
263390549,3,,,POINT (-77.04793979999999 -12.0748541),436314052,0.001627504036719727
1273824608,4,,,POINT (-76.8860906 -12.0255576),438031676,0.06649244591054256
1805682024,5,,,POINT (-77.1288943 -12.0280306),4368266233,0.04965770097910202
1805682026,3,,,POINT (-77.1288855 -12.0281352),4368266233,0.04965666862375665
1805682027,4,traffic_signals,,POINT (-77.1279859 -12.0285072),4368266233,0.04878950958730681
1710982511,3,,,POINT (-76.9347101 -12.2355688),481692453,0.023145062669441573
4334028144,3,,,POINT (-76.9694748 -12.1928854),437647280,0.03486469042495205
1711900017,3,,,POINT (-76.9391146 -12.1973762),481692453,0.015406715167200201
548734321,3,,,POINT (-77.0833659 -12.0913976),5047042864,0.011061313235783446
1710982515,4,,,POINT (-76.9339837 -12.2360886),481692453,0.02371377812981179
4356638064,3,,,POINT (-77.0027525 -12.083975),4693873133,0.005074545349090331
1273464181,4,,,POINT (-76.95244630000001 -12.0412561),438031676,0.0048075293244651115
4351296886,5,,,POINT (-76.8725013 -12.2741315),481692453,0.08849562214072319
4356638072,3,,,POINT (-77.0025302 -12.0839437),4693873133,0.005151541540158653
140346745,4,,,POINT (-77.0249472 -12.1350224),4332696798,0.006127583745653081
316802428,3,,,POINT (-77.07910440000001 -12.0611001),5591978324,0.01707921118231098
316802429,4,,,POINT (-77.0788464 -12.062133),5591978324,0.016070958204787565
1710982525,3,,,POINT (-76.933268 -12.2366016),481692453,0.024294074460960206
1711900030,3,,,POINT (-76.9388802 -12.1977647),481692453,0.014979268594531909
1710982529,3,,,POINT (-76.936196 -12.2367904),481692453,0.02433361552583797
416646533,4,,,POINT (-77.0163699 -12.0732546),437870803,0.006743976385613414
1710982537,4,,,POINT (-76.9328996 -12.2368644),481692453,0.024598477084686918
4865131918,3,,,POINT (-76.9474329 -12.1312956),437647280,0.030646636249767895
1710982545,3,,,POINT (-76.93579920000001 -12.2370667),481692453,0.02460940274830834
1711900050,3,,,POINT (-76.9345481 -12.2049448),481692453,0.007645794078814336
1710982547,3,,,POINT (-76.93250260000001 -12.2371484),481692453,0.024932336630662393
4326163860,3,,,POINT (-77.05446190000001 -12.0075511),432299820,0.009692995731587445
316802453,3,,,POINT (-77.0818228 -12.0787684),435213836,0.0005681310723978838
4145350038,4,,,POINT (-77.09706559999999 -11.9815442),4366593002,0.02015764423189951
4145350039,4,,,POINT (-77.0967739 -11.9816101),4366593002,0.020019201371684083
4145350037,4,,,POINT (-77.0972539 -11.9815097),4366593002,0.020254909094833337
9456387482,3,,,POINT (-77.0273064 -12.0327108),4384740080,0.009206636585637695
4145350043,4,,,POINT (-77.0966482 -11.9814923),4366593002,0.019848199548827772
4351788446,3,,,POINT (-76.9870925 -11.952814),437508602,0.006287681027614487
4351788447,3,,,POINT (-76.9875188 -11.9523094),437508602,0.0060684883920989596
1273791906,4,,,POINT (-76.9068996 -12.2220709),481692453,0.030615323580804987
1710982568,3,,,POINT (-76.93676000000001 -12.2375558),481692453,0.025110472699779972
1273464238,4,,,POINT (-76.9768122 -12.1854557),437647280,0.03124573669175838
4054025652,3,,,POINT (-77.0710825 -11.9469956),435197684,0.009130103072389064
1710982581,4,,,POINT (-76.93176099999999 -12.2376791),481692453,0.02556946004567614
4351657400,4,,,POINT (-76.9973205 -12.111689),437484109,0.004358478153152764
1710982587,4,,,POINT (-76.9363537 -12.237835),481692453,0.025380086697914188
1710982589,3,,,POINT (-76.9374825 -12.237866),481692453,0.025453317306006154
4358112702,3,,,POINT (-77.1112191 -11.9994392),4317633503,0.036590497683010544
133924286,4,,,POINT (-77.0307719 -12.1263725),435344456,0.0017509005158226419
1710982614,3,,,POINT (-76.9343387 -12.2380837),481692453,0.025677485312023463
1710982617,3,,,POINT (-76.93102159999999 -12.2382081),481692453,0.026220737479762408
1710982625,4,,,POINT (-76.9356159 -12.2383421),481692453,0.025886608729215183
1710982629,4,,,POINT (-76.9339576 -12.2383494),481692453,0.02596935504518144
3974039019,4,traffic_signals,,POINT (-77.0237023 -12.1292961),435344456,0.005922012828202579
1710982641,3,,,POINT (-76.9335681 -12.2386204),481692453,0.026272242701275598
