osmid,street_count,highway,ref,geometry,hospital_osmid,hospital_dist
107774936,3,traffic_signals,,POINT (-77.04167700000001 -12.0597063),75223325,0.003255876473723821
486245336,3,,,POINT (-77.0325034 -12.0615418),4137695790,0.001349152009098678
107774938,3,,,POINT (-77.0417996 -12.0597496),75223325,0.0033857304066020745
316802009,3,,,POINT (-77.06065460000001 -12.0679561),195079449,0.0029583412786194224
1573127132,4,,,POINT (-76.96926259999999 -12.1481067),391969601,0.015004890291797877
107774940,3,,,POINT (-77.0420531 -12.0600028),75223325,0.0037189286764200678
316802011,3,,,POINT (-77.06048850000001 -12.0674868),195079449,0.0033693886810458526
821593055,3,,,POINT (-76.9908235 -12.0243451),4503252089,0.01019831744095896
107774945,3,,,POINT (-77.0418045 -12.0607199),75223325,0.003863842104067491
3758359521,4,,,POINT (-76.99154230000001 -12.1854236),419918941,0.013287838882005912
3153724386,4,,,POINT (-76.9944648 -12.1403297),185197319,0.011928388464775175
107774948,3,,,POINT (-77.04133109999999 -12.0607356),75223325,0.003500585422821223
107774949,3,traffic_signals,,POINT (-77.04120109999999 -12.0606589),75223325,0.003351997848262511
3738207205,4,,,POINT (-76.91311519999999 -12.0250194),467541142,0.004375143170705999
1273725927,4,,,POINT (-77.013496 -12.1983347),419918941,0.01219018444363202
316802024,3,,,POINT (-77.0618127 -12.0678915),195079449,0.0035384077017710357
262570985,3,,,POINT (-77.03681229999999 -12.110705),431592740,0.00905917967254921
262570986,4,,,POINT (-77.0368282 -12.1126763),431592740,0.008713447246108164
1273496554,4,,,POINT (-77.055764 -12.0611366),194898813,0.01009311249417201
316802021,3,,,POINT (-77.0619141 -12.0674204),195079449,0.003985862687712737
107774957,3,,,POINT (-77.04122889999999 -12.0597924),75223325,0.0028853835984943618
107774958,3,,,POINT (-77.0414126 -12.0597091),75223325,0.0030143064363805034
1410761712,4,,,POINT (-76.97214270000001 -12.1455168),391969601,0.01237305331710343
1410761709,3,,,POINT (-76.97686520000001 -12.145181),391969601,0.007915244335245219
3738207217,3,,,POINT (-76.88848729999999 -12.0258717),454698428,0.016548038386865218
1753089012,3,,,POINT (-76.95787609999999 -12.1644373),160691934,0.0033810638886430096
1405158389,4,,,POINT (-76.9513235 -12.2082944),370242982,0.010945856627055184
263390197,3,,,POINT (-77.04887359999999 -12.0837546),5008524121,0.007038845606932486
1814004727,4,,,POINT (-77.0259855 -11.8862276),9721207,0.01718856445135861
5762548728,3,,,POINT (-77.0270192 -11.8764229),435365523,0.02554754334370102
6277792761,3,,,POINT (-77.09298699999999 -11.9466636),549170909,0.011239452833447981
1410761723,3,,,POINT (-76.97285890000001 -12.1461458),391969601,0.011555463303674591
5762548732,3,,,POINT (-77.02842680000001 -11.8727111),435365523,0.02770132580249742
821789705,4,,,POINT (-77.0019241 -12.0131079),169309866,0.005033795263920696
1410761741,3,,,POINT (-76.973316 -12.1466761),391969601,0.011028987485596732
1273627671,3,,,POINT (-76.9610954 -12.0364442),456121389,0.00915159766973986
1410761753,3,,,POINT (-76.9734409 -12.1471018),391969601,0.010862095509403539
821593114,3,,,POINT (-76.9894307 -12.0242731),4503252089,0.011564866731739919
1573127196,4,traffic_signals,,POINT (-76.9684559 -12.1617088),437642241,0.0023362814801804765
4200694813,3,,,POINT (-77.1264326 -11.9977387),1846294773,0.02650522153515529
3484320798,3,,,POINT (-77.0261194 -12.075697),4458459045,0.009746979699692366
1410761760,4,,,POINT (-76.9704246 -12.1474279),391969601,0.013853620273763917
661980193,4,,,POINT (-77.0919938 -12.073131),611484237,0.0076949197785173935
4504585250,5,,,POINT (-76.98497260000001 -12.1608278),391969601,0.012861805822231136
5435393061,4,,,POINT (-76.9848968 -12.158835),391969601,0.010867900545364947
4504585256,4,,,POINT (-76.9868319 -12.1600286),391969601,0.012313336705473934
1573127209,4,,,POINT (-76.9617329 -12.1702152),160691934,0.00975146035630962
4504585261,3,,,POINT (-76.98448740000001 -12.1609772),391969601,0.012993705934736949
4357620781,3,,,POINT (-76.97888140000001 -12.0654603),4576632912,0.019778454406046406
263390253,4,,,POINT (-77.0487474 -12.0810866),5008524121,0.008906370998013847
1841300529,3,,,POINT (-76.9958836 -12.08153),151303103,0.005529940092167334
1814004786,4,,,POINT (-77.0238141 -11.8874541),9721207,0.017355253236794224
1841300534,4,,,POINT (-76.997192 -12.0824428),151303103,0.00594168117147003
1573127222,3,,,POINT (-76.9604295 -12.1647814),160691934,0.004261608660540596
1841300535,4,,,POINT (-76.99732849999999 -12.0825257),151303103,0.006013834249537587
4504585274,4,,,POINT (-76.9877365 -12.1596122),391969601,0.01213345627427432
1410761791,3,,,POINT (-76.97382450000001 -12.1484056),391969601,0.010450952042181898
4341859395,4,,,POINT (-77.1493608 -12.0653948),428111371,0.01641285143523953
1410761797,3,,,POINT (-76.975883 -12.1484396),391969601,0.008396295712707362
1753089097,3,,,POINT (-76.9584354 -12.1690049),160691934,0.00792169056903251
821593166,3,,,POINT (-76.9888811 -12.0229776),4503252089,0.012009405672941715
1753089102,3,,,POINT (-76.9585094 -12.1693292),160691934,0.008247408301249913
1273562192,4,,,POINT (-76.9548882 -12.1521428),160691934,0.009573806713727673
821593170,4,,,POINT (-76.9888593 -12.0242333),4503252089,0.012126041302331912
1273594967,3,,,POINT (-76.8859258 -12.019016),454698428,0.02119869418535494
1573127258,4,,,POINT (-76.96932219999999 -12.1480278),391969601,0.01494485994193081
3738207328,3,,,POINT (-76.88785009999999 -12.0292684),454698428,0.016956489054800804
1814004834,3,,,POINT (-77.0325076 -11.8882807),9721207,0.01308978820032105
1181353062,4,traffic_signals,,POINT (-77.0869926 -12.0781471),866156340,0.01080536930767069
848397415,4,traffic_signals,,POINT (-77.0943819 -12.0298649),1904507931,0.004219752609153608
1410761832,4,,,POINT (-76.97399 -12.1489669),391969601,0.010323765626486889
848397414,3,,,POINT (-77.0943905 -12.0266218),2703608474,0.005737062902911494
821593195,3,,,POINT (-76.9882729 -12.02414),4503252089,0.012696940782409388
827130987,3,,,POINT (-77.0564572 -12.010088),439241364,0.005668787411160078
1814004847,4,,,POINT (-77.03274 -11.8886785),9721207,0.012664318265065765
824345713,4,,,POINT (-77.01141699999999 -11.9685935),187076624,0.008164820850239793
1181353072,4,,,POINT (-77.0870824 -12.073734),1943486021,0.008818499676916081
1410761843,3,,,POINT (-76.973086 -12.1492188),391969601,0.01124882748957307
3739452536,3,,,POINT (-77.1703186 -11.7751728),465231306,0.002562328426226191
848397432,3,,,POINT (-77.0938543 -12.0242975),2703608474,0.006963149059541667
3371992193,3,,,POINT (-77.0309627 -12.2014506),442795790,0.02380860635603694
1273889928,3,,,POINT (-76.923663 -12.0278396),467541158,0.0008026528151086658
629048456,3,,,POINT (-77.1320535 -12.0676366),3358845693,0.0019147878181775652
1573127308,4,,,POINT (-76.9586461 -12.159629),160691934,0.0014934970793148766
1756333197,3,,,POINT (-77.1724893 -11.7706654),465231306,0.003837861702851275
629212302,4,,,POINT (-77.1340867 -12.0608093),428111371,0.0025685113365253288
1756333199,3,,,POINT (-77.17163290000001 -11.7706083),465231306,0.004051622137176372
4332782736,4,,,POINT (-77.1262904 -11.9968321),1846294773,0.02739571136658876
1814004877,3,,,POINT (-77.03395740000001 -11.889166),435365523,0.01168993875734439
5321229458,3,,,POINT (-76.9620781 -12.0544262),456121389,0.014905700340504927
1273758869,3,,,POINT (-76.97159569999999 -12.0644082),456121389,0.023376274774824138
1756333205,3,,,POINT (-77.17070529999999 -11.7712276),465231306,0.0038722169421441586
1756333210,3,,,POINT (-77.1725929 -11.7714512),465231306,0.003046663562925123
629212314,4,traffic_signals,,POINT (-77.13400470000001 -12.0613145),428111371,0.002074074326397813
5629084829,3,,,POINT (-77.057441 -11.9873606),118291969,0.009361739144243942
1756333213,3,,,POINT (-77.172496 -11.77188),465231306,0.00262791728423752
1410761887,4,,,POINT (-76.9711697 -12.1497526),391969601,0.013215989721793326
1273627808,4,,,POINT (-76.9900516 -12.2002699),419918941,0.015577481028594823
629212320,4,,,POINT (-77.1339179 -12.0619313),428111371,0.0014937129360092438
1273889954,3,,,POINT (-76.94394130000001 -12.0311649),513990850,0.01458887514080097
1753089181,3,,,POINT (-76.95911890000001 -12.1751427),370795534,0.01370460513588237
1573127333,4,,,POINT (-76.9695722 -12.1483647),391969601,0.014699695038093166
629212336,4,traffic_signals,,POINT (-77.13378899999999 -12.0628417),428111371,0.0007692648520481625
3524756662,3,traffic_signals,,POINT (-77.05479680000001 -12.0513361),720318095,0.009803350825895538
1273791671,3,,,POINT (-76.9430287 -12.1974399),370242982,0.003305713030732417
316802235,4,,,POINT (-77.0777313 -12.0684224),1943486021,0.001993216161112278
821789884,4,,,POINT (-77.0027613 -12.0133161),169309866,0.005014052210426634
1753089213,3,,,POINT (-76.9625047 -12.1763173),437642241,0.014589243848257273
316802240,3,,,POINT (-77.0788793 -12.0612188),131940602,0.006370633047196428
821789889,3,,,POINT (-77.0051017 -12.0130964),169309866,0.004927823052384415
4363715779,4,,,POINT (-76.9890051 -12.1519439),391969601,0.006174107737796143
6302598348,3,,,POINT (-76.9294184 -12.0211736),467541158,0.00816660537200842
1795359953,4,,,POINT (-76.9677258 -12.1467917),391969601,0.016584212963097922
1795359954,3,,,POINT (-76.9716868 -12.1376959),391969601,0.016252214674600404
4296803541,3,,,POINT (-76.90122270000001 -12.0139128),454698428,0.015188385969915905
1795359958,3,,,POINT (-76.968795 -12.1425811),391969601,0.016388680166792957
1756333269,4,,,POINT (-77.1697989 -11.7745225),465231306,0.0029899704311260778
821789913,4,,,POINT (-77.0062819 -12.012946),169309866,0.005261154784453475
2761622748,3,,,POINT (-76.9732865 -12.1606741),437642241,0.004624878070546775
821789916,4,,,POINT (-77.00565349999999 -12.0130245),169309866,0.0050501801816470486
1795359967,3,,,POINT (-76.9668562 -12.145973),160691934,0.017360441186662866
1573127393,4,,,POINT (-76.9696428 -12.148279),391969601,0.01462714733149669
263390433,4,,,POINT (-77.0511709 -12.0771709),4552742992,0.00584252532054888
263390434,4,,,POINT (-77.0503527 -12.0761863),4552742992,0.004731609379366158
1273595109,4,,,POINT (-76.93278220000001 -12.2281072),372661035,0.004540414148487491
263390436,4,traffic_signals,,POINT (-77.048728 -12.0742234),4552742992,0.0029556633546567956
824345830,4,traffic_signals,,POINT (-77.0042978 -11.9681359),187076624,0.002038212434060316
263390438,4,,,POINT (-77.0479193 -12.0732404),4552742992,0.002599975707921277
821789929,4,traffic_signals,,POINT (-77.01143380000001 -12.0123286),169309866,0.00871578899850193
263390435,4,,,POINT (-77.0495434 -12.0752073),4552742992,0.003735683612085412
263390441,4,,,POINT (-77.04550500000001 -12.0702846),4552742992,0.004493215825996789
1756333293,4,,,POINT (-77.16575690000001 -11.7764902),465231306,0.007310328357158896
639108350,3,,,POINT (-77.0712616 -12.0817016),866156340,0.010671254749356113
821593351,3,,,POINT (-76.99034640000001 -12.0243195),4503252089,0.010665463026353126
1573127432,4,,,POINT (-76.9675771 -12.1725245),437642241,0.009132565055534385
1573127440,4,,,POINT (-76.96367619999999 -12.1414468),160691934,0.020357381633094012
821593363,4,,,POINT (-76.99128 -12.026532),4503252089,0.010345711136469758
1273529623,4,,,POINT (-77.0525348 -12.0596557),194898813,0.008106735420229038
4740711703,3,,,POINT (-77.0537013 -12.0071604),439241364,0.0063415151157330575
1573127449,4,,,POINT (-76.96103309999999 -12.1380778),160691934,0.023166990341719252
821593367,4,,,POINT (-76.9912688 -12.0264639),4503252089,0.010331062500850339
821593370,4,,,POINT (-76.9913064 -12.0248799),4503252089,0.009827122272347796
821593372,4,,,POINT (-76.9913282 -12.0243571),4503252089,0.009702677781842826
1573127455,4,,,POINT (-76.9605081 -12.1647659),160691934,0.004287923680212502
462980385,4,traffic_signals,,POINT (-77.08106890000001 -12.0781676),1943486021,0.008612898123838055
821593377,4,,,POINT (-76.9913665 -12.0228341),4503252089,0.009521679944504225
4343596321,3,,,POINT (-77.038796 -12.0931064),436278843,0.00910318031221882
821593380,4,,,POINT (-76.9913268 -12.0223348),4503252089,0.00956705104012516
5022483752,3,,,POINT (-76.9416093 -11.9804925),513169741,0.0009644138324769802
816743722,4,,,POINT (-77.0100157 -11.9836455),437364307,0.0033285909269521905
1754039597,3,,,POINT (-76.9210482 -12.2197277),371266564,0.010981827667515215
5079467310,3,,,POINT (-76.9012008 -11.9774603),513169741,0.04139907500119821
4343596333,3,,,POINT (-77.0384342 -12.0930549),436278843,0.009087614619983326
816743728,4,,,POINT (-77.0111521 -11.9832346),437364307,0.004373886905927902
816743729,4,,,POINT (-77.01169520000001 -11.9830356),437364307,0.004901797412352127
263357750,4,,,POINT (-77.047437 -12.0841026),436278843,0.007925427147827338
263357751,4,traffic_signals,,POINT (-77.0359153 -12.0825903),436278843,0.0038745689635062298
263357752,4,,,POINT (-77.0371918 -12.0827711),436278843,0.002640306474535381
263357755,4,,,POINT (-77.03819919999999 -12.0829028),436278843,0.001731164058395035
263357758,4,,,POINT (-77.0399941 -12.0831651),436278843,0.0009914747450744284
263357759,4,,,POINT (-77.0407739 -12.0832811),436278843,0.0014682071787554213
263357767,4,,,POINT (-77.0459797 -12.0839868),436278843,0.006467961298130261
263357768,4,,,POINT (-77.046412 -12.084052),436278843,0.006900138148096083
1573127501,3,,,POINT (-76.9568907 -12.1328038),160691934,0.028315996661084124
7182353743,4,,,POINT (-77.07415 -12.0889447),866156340,0.006781029202151701
263390545,4,,,POINT (-77.0503909 -12.0778158),4552742992,0.0063570645908330985
263390547,4,,,POINT (-77.0495652 -12.0768243),4552742992,0.00534808290914086
263390548,4,,,POINT (-77.0487535 -12.0758306),4552742992,0.004480155409988653
263390549,3,,,POINT (-77.04793979999999 -12.0748541),4552742992,0.003867484223954828
1273824608,4,,,POINT (-76.8860906 -12.0255576),454698428,0.018963554178718086
1805682024,5,,,POINT (-77.1288943 -12.0280306),1846294792,0.0015540515139970178
1805682026,3,,,POINT (-77.1288855 -12.0281352),1846294792,0.001658987109470056
1805682027,4,traffic_signals,,POINT (-77.1279859 -12.0285072),1846294792,0.0022913452497772572
1710982511,3,,,POINT (-76.9347101 -12.2355688),372661035,0.0034188610228657935
4334028144,3,,,POINT (-76.9694748 -12.1928854),-9724186,0.00996703968275164
1711900017,3,,,POINT (-76.9391146 -12.1973762),370242982,0.007099386043495957
548734321,3,,,POINT (-77.0833659 -12.0913976),866156340,0.005312028536754883
1710982515,4,,,POINT (-76.9339837 -12.2360886),372661035,0.004028934798320326
4356638064,3,,,POINT (-77.0027525 -12.083975),151303103,0.01069898535755799
1273464181,4,,,POINT (-76.95244630000001 -12.0412561),517495828,0.00638158275720921
4351296886,5,,,POINT (-76.8725013 -12.2741315),525919060,0.030728351613639574
4356638072,3,,,POINT (-77.0025302 -12.0839437),151303103,0.010484469463081339
140346745,4,,,POINT (-77.0249472 -12.1350224),618688385,0.009989840134459232
316802428,3,,,POINT (-77.07910440000001 -12.0611001),131940602,0.006152421867204281
316802429,4,,,POINT (-77.0788464 -12.062133),131940602,0.00717911981691803
1710982525,3,,,POINT (-76.933268 -12.2366016),372661035,0.0047198863714807094
1711900030,3,,,POINT (-76.9388802 -12.1977647),370242982,0.007270946563883398
1710982529,3,,,POINT (-76.936196 -12.2367904),372661035,0.00483092827427269
416646533,4,,,POINT (-77.0163699 -12.0732546),4458459045,0.007360064950694249
1710982537,4,,,POINT (-76.9328996 -12.2368644),372661035,0.005097217085128796
4865131918,3,,,POINT (-76.9474329 -12.1312956),160691934,0.03171235328444061
1710982545,3,,,POINT (-76.93579920000001 -12.2370667),372661035,0.005006143763692938
1711900050,3,,,POINT (-76.9345481 -12.2049448),126861263,0.006859686539592295
1710982547,3,,,POINT (-76.93250260000001 -12.2371484),372661035,0.005517241883986518
4326163860,3,,,POINT (-77.05446190000001 -12.0075511),439241364,0.006267221797751121
316802453,3,,,POINT (-77.0818228 -12.0787684),866156340,0.008183760954226273
4145350038,4,,,POINT (-77.09706559999999 -11.9815442),699674838,0.02031879551169609
4145350039,4,,,POINT (-77.0967739 -11.9816101),699674838,0.020036676240699606
4145350037,4,,,POINT (-77.0972539 -11.9815097),699674838,0.020502053057482848
9456387482,3,,,POINT (-77.0273064 -12.0327108),393487901,0.006251289751999791
4145350043,4,,,POINT (-77.0966482 -11.9814923),699674838,0.01989820368858488
4351788446,3,,,POINT (-76.9870925 -11.952814),288663199,0.011612546334850602
4351788447,3,,,POINT (-76.9875188 -11.9523094),288663199,0.01146502058899518
1273791906,4,,,POINT (-76.9068996 -12.2220709),371266564,0.01865710913993009
1710982568,3,,,POINT (-76.93676000000001 -12.2375558),372661035,0.0057329419525467985
1273464238,4,,,POINT (-76.9768122 -12.1854557),-9724186,0.01949234264366537
4054025652,3,,,POINT (-77.0710825 -11.9469956),111800007,0.014373390733397213
1710982581,4,,,POINT (-76.93176099999999 -12.2376791),372661035,0.006328247694230727
4351657400,4,,,POINT (-76.9973205 -12.111689),338350659,0.0015086902898829135
1710982587,4,,,POINT (-76.9363537 -12.237835),372661035,0.005879606538799142
1710982589,3,,,POINT (-76.9374825 -12.237866),372661035,0.006293317516500612
4358112702,3,,,POINT (-77.1112191 -11.9994392),439627528,0.020854710030596562
133924286,4,,,POINT (-77.0307719 -12.1263725),618688385,0.013141361190643023
1710982614,3,,,POINT (-76.9343387 -12.2380837),372661035,0.005952617046264445
1710982617,3,,,POINT (-76.93102159999999 -12.2382081),372661035,0.0071609560341308505
1710982625,4,,,POINT (-76.9356159 -12.2383421),372661035,0.0062375066563947635
1710982629,4,,,POINT (-76.9339576 -12.2383494),372661035,0.0062598983536047495
3974039019,4,traffic_signals,,POINT (-77.0237023 -12.1292961),618688385,0.006076593246650883
1710982641,3,,,POINT (-76.9335681 -12.2386204),372661035,0.006592462801213041
