index1;u;v;wazeinfo
49095;3258899654;3258899648;(0.0, 0.0)
329558;1757279469;10996569083;(0.26666666666666666, 0.064)
251057;3107394843;11070379971;(0.0, 0.002)
251064;3107394860;2381104249;(-1, -1)
329560;1757279470;1757279571;(0.43333333333333335, 0.139)
329567;1757279474;1757279459;(0.016666666666666666, 0.003)
127316;608342212;608370639;(0.13333333333333333, 0.058)
329576;1757279477;1757279440;(0.15, 0.044)
329594;1757279491;1757279537;(0.31666666666666665, 0.103)
329598;1757279492;1757279467;(-1, -1)
49096;3261988398;10697924297;(0.0, 0.001)
49098;3261988406;4354768461;(0.1, 0.056)
189572;1342749947;1342139005;(0.08333333333333333, 0.028)
390251;10257740367;11001453772;(0.16666666666666666, 0.049)
390258;10257740369;3272086073;(0.5666666666666667, 0.144)
390275;10258045580;10735401909;(0.2, 0.06)
329599;1757279492;1757279537;(0.0, 0.001)
329607;1757279496;1757279499;(0.0, 0.0)
251082;3107394877;3107394880;(0.016666666666666666, 0.004)
189576;1342749948;1342749999;(0.0, 0.004)
189577;1342749948;1342749840;(0.16666666666666666, 0.04)
189580;1342749949;1342749975;(-1, -1)
127358;608353245;608354337;(0.0, 0.0)
329617;1757279502;1757279456;(0.1, 0.039)
251084;3107394880;3107394877;(0.4, 0.079)
49112;3266155864;3266155866;(0.18333333333333332, 0.053)
251090;3107394889;5726435916;(0.016666666666666666, 0.008)
49120;3266155867;3266155868;(-1, -1)
329619;1757279504;1757279393;(0.0, 0.0)
49128;3266155869;3266155883;(0.06666666666666667, 0.054)
329621;1757279504;1757279526;(-1, -1)
251106;3107394912;3107394918;(0.36666666666666664, 0.041)
251111;3107394923;3107394925;(-1, -1)
390281;10258045587;10258045551;(0.016666666666666666, 0.019)
189590;1342749958;10726381045;(0.11666666666666667, 0.027)
127368;608361413;608362281;(0.5666666666666667, 0.242)
390291;10292501166;10292501165;(0.0, 0.0)
49130;3266155870;3266155887;(0.9, 0.303)
390293;10292501166;4335734842;(0.0, 0.0)
127372;608362390;607233321;(0.03333333333333333, 0.018)
390304;10301884689;1814196520;(0.26666666666666666, 0.053)
390314;10312290997;10312291002;(0.16666666666666666, 0.087)
390326;10312291006;10312291004;(-1, -1)
329622;1757279505;4201149581;(0.016666666666666666, 0.004)
251118;3107395074;1831125270;(0.0, 0.004)
189591;1342749958;1342750058;(0.08333333333333333, 0.038)
127388;608369409;608374086;(0.0, 0.001)
189593;1342749958;1342749858;(1.7333333333333334, 0.184)
329628;1757279510;1757279459;(0.1, 0.037)
189608;1342749965;1342749923;(-1, -1)
251137;3107395113;3107974523;(0.0, 0.0)
189610;1342749965;1342749826;(-1, -1)
329630;1757279512;1767548908;(0.7333333333333333, 0.149)
251138;3107395113;3107395114;(-1, -1)
189616;1342749968;1342749902;(0.0, 0.0)
251143;3107395114;3107975022;(0.08333333333333333, 0.066)
390327;10612101795;1756333282;(0.1, 0.048)
390331;10612101798;1273873970;(-1, -1)
390334;10612170554;5041479250;(-1, -1)
127433;608379193;608377883;(0.0, 0.0)
127502;608421673;608328581;(0.0, 0.0)
49136;3266155881;3266155890;(0.03333333333333333, 0.027)
390367;10612643923;10612614599;(0.5333333333333333, 0.255)
127504;608421834;4337344087;(0.18333333333333332, 0.082)
390370;10612643932;8142898763;(-1, -1)
49144;3266155884;3266155875;(0.0, 0.0)
390372;10612643932;8153526879;(-1, -1)
49145;3266155884;3266155898;(-1, -1)
329640;1757279520;1757279457;(0.11666666666666667, 0.052)
329647;1757279531;1757279475;(-1, -1)
189623;1342749972;1342749872;(0.5166666666666667, 0.078)
251184;3107811708;3107811714;(0.0, 0.001)
390421;10612940726;1756940380;(0.2, 0.038)
329654;1757279542;1757279644;(0.21666666666666667, 0.064)
49149;3266155886;3266155890;(0.05, 0.043)
49152;3266155887;3266155901;(0.13333333333333333, 0.087)
49160;3266155894;3266155883;(-1, -1)
49164;3266155895;3266155900;(0.08333333333333333, 0.031)
49181;3266155901;3266155887;(0.13333333333333333, 0.087)
49199;3266155908;3266155909;(-1, -1)
251196;3107811720;3107811679;(0.16666666666666666, 0.134)
189628;1342749973;1342750032;(0.4, 0.105)
127517;608442019;475477869;(0.0, 0.003)
390450;10612940733;8220099926;(0.2, 0.015)
49245;3266155930;3266155923;(0.18333333333333332, 0.047)
49247;3266155930;3266155939;(0.0, 0.003)
390459;10612940735;10612940736;(0.1, 0.039)
49261;3266155935;3266155937;(0.0, 0.0)
189645;1342749987;1342750069;(0.21666666666666667, 0.043)
251206;3107811732;3107811738;(0.15, 0.044)
189649;1342749991;1342749898;(0.13333333333333333, 0.051)
127526;610683958;610684162;(0.35, 0.068)
390464;10612940736;10612940737;(0.26666666666666666, 0.092)
329657;1757279542;1757279583;(0.23333333333333334, 0.05)
390474;10612940739;1757094818;(-1, -1)
251208;3107811736;3107811730;(0.08333333333333333, 0.069)
329660;1757279543;1757279606;(0.0, 0.004)
49262;3266155935;3266155929;(0.0, 0.0)
49270;3266155937;3266155934;(0.0, 0.0)
189653;1342749992;1975409991;(0.0, 0.001)
127528;610684129;608442004;(0.0, 0.0)
127529;610684129;474878825;(0.25, 0.065)
127559;610684806;610684762;(0.06666666666666667, 0.048)
251220;3107811751;5560057267;(0.0, 0.003)
329665;1757279563;10877139506;(0.7333333333333333, 0.221)
127561;610684806;610684823;(1.9166666666666667, 0.296)
127575;610686031;610684562;(-1, -1)
329676;1757279576;1757279672;(0.016666666666666666, 0.008)
127603;610703537;9312871513;(-1, -1)
49283;3266155942;3266155946;(0.11666666666666667, 0.083)
127608;611484210;4041852511;(-1, -1)
49294;3266155945;3266155941;(-1, -1)
127614;611484233;611484217;(0.13333333333333333, 0.148)
390492;10612940743;1757094857;(0.15, 0.022)
329678;1757279577;1757279491;(0.0, 0.001)
329684;1757279583;1757279489;(0.016666666666666666, 0.007)
329687;1757279583;1757279715;(-1, -1)
329700;1757279606;1757279613;(0.08333333333333333, 0.048)
189654;1342749994;1342138319;(0.15, 0.052)
49335;3266223520;3266223466;(0.43333333333333335, 0.141)
329702;1757279608;1757279504;(0.0, 0.0)
329709;1757279611;1757279653;(0.1, 0.056)
390510;10612940748;10612940747;(0.4, 0.136)
251225;3107811755;5560057269;(0.2, 0.124)
127615;611484239;606937095;(0.3333333333333333, 0.054)
329717;1757279615;1757279663;(0.0, 0.004)
251252;3107811771;3107811769;(-1, -1)
49344;3267592539;4971403356;(0.0, 0.0)
329719;1757279615;1757279638;(0.0, 0.004)
49345;3267592539;1775383786;(-1, -1)
251253;3107811771;3107811775;(0.016666666666666666, 0.01)
49349;3267592543;3267592560;(-1, -1)
251266;3107811788;3107811810;(0.3333333333333333, 0.212)
49365;3267595590;3267595593;(-1, -1)
49366;3267595590;1775383798;(0.15, 0.04)
189659;1342749995;1975411135;(0.6666666666666666, 0.099)
49371;3267595604;3267595610;(0.0, 0.001)
127651;622488661;622489218;(0.2, 0.061)
329723;1757279619;1757279608;(0.2, 0.052)
127708;623136347;623136319;(0.0, 0.001)
189662;1342749999;1342749948;(0.1, 0.035)
189677;1342750005;1342749905;(0.016666666666666666, 0.002)
390513;10612940749;10612940750;(0.05, 0.021)
189679;1342750005;1342750072;(-1, -1)
390531;10613004286;1758292874;(0.0, 0.0)
390535;10613378512;1755243100;(0.2833333333333333, 0.046)
49379;3267595611;3267595627;(0.0, 0.0)
251267;3107811788;3107811775;(0.0, 0.001)
49384;3267595616;3267595643;(1.1166666666666667, 0.073)
49394;3267595627;3267595611;(0.8833333333333333, 0.058)
127717;623136380;623136350;(0.0, 0.001)
127733;623136463;6300464785;(-1, -1)
189707;1342750024;1342749824;(0.0, 0.0)
127761;623136651;474874932;(0.016666666666666666, 0.003)
127780;623136725;474872489;(0.016666666666666666, 0.001)
127786;623136748;623136728;(0.8166666666666667, 0.151)
329739;1757279631;1757279673;(0.23333333333333334, 0.05)
329756;1757279638;4201149581;(0.016666666666666666, 0.009)
390537;10615961247;2487166659;(0.36666666666666664, 0.166)
189713;1342750032;1342749859;(0.0, 0.0)
127796;623136758;473971284;(0.0, 0.0)
189715;1342750032;1342749973;(0.0, 0.002)
189733;1342750044;1975411200;(0.25, 0.085)
189735;1342750044;1342749885;(0.0, 0.002)
251270;3107811789;3107811778;(0.0, 0.001)
49401;3267595633;3267595630;(0.35, 0.022)
329758;1757279639;1757279672;(0.23333333333333334, 0.044)
49408;3267595643;3267595616;(0.3333333333333333, 0.074)
127818;624441306;624442325;(0.0, 0.002)
49423;3267595658;3267595864;(0.11666666666666667, 0.022)
189742;1342750046;1342749945;(0.0, 0.0)
49459;3268059154;1745968571;(-1, -1)
49460;3268059155;3268059876;(-1, -1)
189743;1342750048;1342138873;(0.25, 0.109)
189760;1342750057;1975411135;(0.7666666666666667, 0.088)
390539;10615961247;8164255758;(0.21666666666666667, 0.047)
251275;3107811799;10906770668;(0.23333333333333334, 0.16)
329760;1757279641;1757279671;(0.1, 0.037)
390540;10616078585;10616078599;(0.38333333333333336, 0.125)
189777;1342750065;1342750042;(0.0, 0.002)
390541;10616078588;10616131912;(0.16666666666666666, 0.035)
189783;1342750068;1979407335;(0.0, 0.0)
49464;3268059158;3268059862;(0.26666666666666666, 0.05)
49483;3268059868;3268059901;(-1, -1)
127820;624442325;309581251;(0.0, 0.001)
390556;10616078594;10616078593;(0.06666666666666667, 0.033)
390566;10616078598;10616131912;(0.0, 0.003)
49492;3268059873;3268059868;(0.0, 0.001)
329766;1757279643;1757279638;(0.31666666666666665, 0.074)
189786;1342750069;1342749987;(0.0, 0.0)
329774;1757279648;1757279658;(-1, -1)
189797;1342750073;1342750048;(0.2, 0.109)
329790;1757279657;1757279621;(0.0, 0.0)
251287;3107811814;3107811804;(0.11666666666666667, 0.09)
49508;3268059883;3268059157;(0.3, 0.123)
49519;3268059900;5793971072;(0.4, 0.149)
127822;624448602;548808007;(0.23333333333333334, 0.08)
189799;1342750074;1975410626;(0.13333333333333333, 0.06)
127837;624456523;473981621;(0.25, 0.043)
251290;3107811825;3107811889;(0.18333333333333332, 0.12)
251296;3107811828;3107811799;(0.0, 0.001)
390567;10616078598;10616078602;(0.3333333333333333, 0.169)
390568;10616078599;10616078585;(0.0, 0.002)
390575;10616078603;10616078589;(0.08333333333333333, 0.043)
127850;624462898;309580958;(0.48333333333333334, 0.151)
49552;3268059922;3268059905;(0.21666666666666667, 0.046)
329795;1757279662;1757279643;(0.0, 0.001)
127875;624478961;624481606;(0.0, 0.003)
127876;624480495;473960160;(0.0, 0.0)
189805;1342750077;1342749859;(0.0, 0.0)
189817;1342819736;1342819869;(0.11666666666666667, 0.028)
329803;1757279667;1758293418;(0.06666666666666667, 0.027)
189820;1342819746;1342819817;(-1, -1)
329819;1757279673;1757279709;(0.0, 0.0)
189829;1342819756;5723732926;(-1, -1)
251309;3107811849;3107811887;(0.1, 0.076)
49553;3268059922;3268059958;(0.0, 0.0)
49558;3268059923;9711881632;(-1, -1)
251311;3107811850;3107811839;(0.0, 0.004)
251326;3107811867;3107811869;(0.03333333333333333, 0.013)
329831;1757279678;1757279671;(0.0, 0.001)
390578;10616078604;10616078590;(0.0, 0.0)
329834;1757279679;1757279714;(0.0, 0.001)
127879;624481606;624470848;(0.0, 0.004)
49569;3268059936;3268059934;(0.85, 0.099)
49586;3268059958;3268059922;(0.16666666666666666, 0.048)
251327;3107811867;3107811995;(0.6333333333333333, 0.17)
251338;3107811888;3107811838;(0.0, 0.001)
189838;1342819765;1342819993;(0.03333333333333333, 0.004)
390583;10616131906;10616131907;(0.05, 0.035)
390603;10616355179;3346478431;(0.0, 0.003)
390607;10616355181;3346477550;(0.016666666666666666, 0.008)
329835;1757279679;1757279643;(0.18333333333333332, 0.048)
329836;1757279679;1757279746;(0.0, 0.0)
49593;3268059964;3268059934;(0.06666666666666667, 0.037)
390614;10616470539;1817605661;(0.016666666666666666, 0.015)
390617;10616639566;5680636276;(-1, -1)
127884;624482917;624484580;(0.1, 0.058)
49632;3268059982;5950612262;(0.2, 0.049)
127893;624485362;624486733;(-1, -1)
49655;3268060000;3268060001;(0.21666666666666667, 0.049)
329890;1757279721;10996569089;(0.1, 0.049)
49660;3268060001;3268060020;(-1, -1)
251353;3107811916;3107811898;(0.0, 0.0)
49665;3268060005;3268060017;(0.05, 0.026)
251357;3107811932;3107812016;(0.3333333333333333, 0.15)
49669;3268060012;3268060031;(-1, -1)
329892;1757279721;1757279821;(0.36666666666666664, 0.086)
329895;1757279723;1757279714;(0.08333333333333333, 0.033)
189841;1342819768;1342819746;(0.08333333333333333, 0.058)
329898;1757279725;1757279715;(0.0, 0.001)
189844;1342819769;1342819754;(0.21666666666666667, 0.049)
127896;624486733;624487494;(0.03333333333333333, 0.01)
329900;1757279727;1757279718;(0.13333333333333333, 0.036)
390629;10679752270;5497647476;(0.6166666666666667, 0.072)
189854;1342819779;1342820003;(0.0, 0.0)
251384;3107811986;8154294247;(0.06666666666666667, 0.046)
189858;1342819785;1343054131;(0.0, 0.0)
189861;1342819790;5723601160;(0.0, 0.002)
390639;10679767511;10679767507;(0.11666666666666667, 0.061)
329925;1757279753;1757279768;(0.0, 0.001)
329938;1757279757;1757279794;(-1, -1)
127908;624496855;624507512;(0.4166666666666667, 0.14)
49672;3268060012;3268060014;(0.0, 0.002)
251392;3107812000;3107812023;(0.06666666666666667, 0.048)
49677;3268060015;3268059984;(0.23333333333333334, 0.118)
49684;3268060017;3268060020;(0.48333333333333334, 0.099)
390643;10679767518;1756939464;(0.26666666666666666, 0.112)
189864;1342819798;1342819839;(0.7666666666666667, 0.074)
329950;1757279768;1757279753;(2.066666666666667, 0.103)
189866;1342819802;1342819985;(-1, -1)
189870;1342819803;1342820007;(0.0, 0.0)
329960;1757279793;1757279764;(0.11666666666666667, 0.019)
329975;1757279802;1757279754;(-1, -1)
251396;3107812001;3107812016;(0.05, 0.041)
127910;624499535;624496832;(0.15, 0.056)
251400;3107812003;5726413136;(-1, -1)
329987;1757279838;1757279759;(0.0, 0.001)
329991;1757279840;1757279720;(-1, -1)
329993;1757279844;1767549128;(0.13333333333333333, 0.041)
329995;1757279844;1757279814;(-1, -1)
49687;3268060018;3268060025;(0.0, 0.001)
49688;3268060020;3268060038;(0.0, 0.0)
127914;624502257;624502263;(1.7, 0.149)
390645;10679799872;2469924496;(0.48333333333333334, 0.087)
390646;10679799872;5120653926;(0.6666666666666666, 0.233)
189880;1342819817;1342819770;(0.0, 0.003)
127917;624502263;624494465;(0.016666666666666666, 0.005)
329998;1757279845;1767549002;(0.016666666666666666, 0.008)
251404;3107812007;3107812021;(0.21666666666666667, 0.033)
390691;10698805277;10836268782;(0.16666666666666666, 0.055)
189889;1342819829;1342819960;(0.1, 0.034)
390698;10698805280;10698805286;(0.11666666666666667, 0.03)
390700;10698805280;10861548026;(-1, -1)
189901;1342819839;1342819798;(0.45, 0.071)
390705;10698805286;10698805287;(0.0, 0.005)
49693;3268060025;9042278348;(1.35, 0.202)
330000;1757279845;1757279796;(0.0, 0.003)
330005;1757279846;1757279796;(0.23333333333333334, 0.123)
189903;1342819844;1342819962;(0.08333333333333333, 0.025)
251406;3107812016;3107812001;(0.0, 0.004)
127956;624580331;883962368;(0.03333333333333333, 0.007)
189907;1342819853;1342819984;(0.05, 0.003)
251413;3107812023;11066212546;(0.0, 0.005)
390706;10698805286;2501809300;(1.3, 0.237)
330015;1757279850;1757279863;(0.21666666666666667, 0.058)
330040;1757279865;1757279812;(0.15, 0.048)
390723;10698953244;1757094854;(0.1, 0.035)
49708;3268060036;3268060040;(0.18333333333333332, 0.027)
390725;10698953244;10698953243;(0.25, 0.091)
251431;3107812166;3107812140;(0.06666666666666667, 0.05)
49715;3268060039;3268060035;(-1, -1)
127967;624616906;883962446;(0.4166666666666667, 0.141)
390732;10711198384;10711198381;(0.0, 0.0)
390758;10733274912;1759644136;(-1, -1)
127971;624616917;624646243;(0.0, 0.0)
49729;3268060046;3268060047;(0.0, 0.002)
127977;624616973;624580335;(0.0, 0.001)
390759;10733274912;10733274914;(0.2, 0.077)
330042;1757279866;1767549164;(0.65, 0.218)
189915;1342819862;1342819984;(0.21666666666666667, 0.042)
390760;10733274914;1758292837;(0.016666666666666666, 0.01)
127995;624638487;883962469;(0.0, 0.002)
330047;1757279867;1757279840;(0.15, 0.046)
127998;624638491;624638487;(0.0, 0.001)
49742;3268060049;3268060048;(0.16666666666666666, 0.048)
251432;3107812166;3107812304;(0.23333333333333334, 0.158)
189918;1342819864;1342819853;(0.0, 0.0)
49752;3268060059;4779105637;(0.0, 0.0)
330049;1757279868;1757279846;(0.0, 0.001)
189920;1342819869;1342749840;(0.0, 0.0)
330055;1757279873;5064577676;(0.11666666666666667, 0.065)
189923;1342819871;1342819986;(-1, -1)
189939;1342819885;1342819724;(-1, -1)
128005;624639890;306072675;(0.25, 0.292)
128046;624646247;624616917;(0.0, 0.0)
390774;10733466688;1756212026;(0.03333333333333333, 0.016)
49756;3268060061;3268060067;(0.0, 0.0)
251443;3107812187;8048392821;(0.05, 0.037)
251452;3107812197;5560057248;(-1, -1)
390778;10733707090;1767758257;(-1, -1)
49758;3268060062;3268060064;(0.43333333333333335, 0.061)
390791;10735117736;1756160812;(-1, -1)
330085;1757279895;1757279854;(0.05, 0.052)
49793;3268060098;3268060099;(0.21666666666666667, 0.05)
330116;1757279919;1760796620;(-1, -1)
330123;1757279921;1757279908;(-1, -1)
49797;3268060101;3268060122;(0.43333333333333335, 0.051)
49803;3268060103;3268060126;(0.0, 0.002)
49823;3268060118;3268060120;(0.4666666666666667, 0.069)
49842;3268060129;3268060118;(0.0, 0.0)
330148;1758292763;5059158229;(0.08333333333333333, 0.048)
390792;10735117736;1756160822;(0.15, 0.055)
128051;624648707;883962446;(0.0, 0.002)
390800;10735261285;10735261286;(-1, -1)
330154;1758292765;1756285401;(-1, -1)
189944;1342819890;1342819734;(0.6, 0.05)
49851;3268060133;3268060132;(0.016666666666666666, 0.006)
128056;624648712;842564408;(0.13333333333333333, 0.047)
330164;1758292771;1758292774;(0.0, 0.0)
330185;1758292779;1758292788;(0.35, 0.182)
390812;10735297204;10735401919;(0.016666666666666666, 0.015)
49858;3268060135;3268060136;(0.21666666666666667, 0.043)
390813;10735350367;1756160784;(0.03333333333333333, 0.004)
49865;3268060137;3268060161;(0.0, 0.0)
251458;3107812203;3107812197;(0.016666666666666666, 0.003)
390823;10735384289;10735384290;(0.03333333333333333, 0.025)
390844;10735384296;10735384297;(-1, -1)
49884;3268060151;3268060149;(0.0, 0.006)
128059;624654050;626311812;(0.0, 0.002)
390846;10735384296;10735417105;(0.43333333333333335, 0.297)
251467;3107812209;3107812178;(0.13333333333333333, 0.066)
390847;10735384297;10735384296;(-1, -1)
330191;1758292782;1756285444;(0.0, 0.001)
189945;1342819890;1342819807;(0.3333333333333333, 0.103)
128062;624654056;842652774;(0.0, 0.003)
189947;1342819896;1342819877;(0.7333333333333333, 0.047)
330202;1758292786;1758292794;(0.11666666666666667, 0.038)
251479;3107812229;3107812021;(0.21666666666666667, 0.153)
49885;3268060157;3268060138;(0.016666666666666666, 0.002)
128068;624658911;883962538;(0.6166666666666667, 0.114)
251483;3107812230;5726413135;(-1, -1)
49890;3268060160;3268060168;(-1, -1)
251485;3107812236;9906352126;(0.08333333333333333, 0.032)
330203;1758292786;1758292779;(0.0, 0.0)
49894;3268060165;3268060172;(0.0, 0.0)
189950;1342819903;1342819958;(0.0, 0.001)
390850;10735384297;10735384293;(1.0333333333333334, 0.411)
128069;624658913;883962317;(0.26666666666666666, 0.064)
49895;3268060165;3268060161;(0.08333333333333333, 0.023)
189959;1342819918;9124412374;(0.0, 0.005)
128073;624658941;896796337;(-1, -1)
189961;1342819918;1342819861;(-1, -1)
128075;624658941;896796386;(0.1, 0.039)
189964;1342819920;1342819975;(0.0, 0.0)
251500;3107812246;3107812326;(0.23333333333333334, 0.08)
128080;624658949;1206953888;(-1, -1)
49900;3268060169;3268060135;(1.0833333333333333, 0.089)
128105;624670046;844353681;(0.4, 0.114)
330218;1758292790;1756285439;(0.2, 0.109)
390851;10735384298;10258045580;(0.13333333333333333, 0.039)
