osmid,y,x,street_count,ref,highway,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
7158840581,-12.3125272,-76.833565,3,,,POINT (-76.83356499999999 -12.3125272),,,,,,,699686753,6450979493,8433.561,,,,3259019072,495244831,8317.345999999998,5593360622,4336400206,10210.166000000001,,,
7227379241,-12.3128495,-76.8430272,1,,,POINT (-76.84302719999999 -12.3128495),,,,,,,699686753,6450979493,3549.2340000000004,,,,3259019072,495244831,4595.679999999999,435742429,1832710152,1455.737,,,
7556267956,-12.3303984,-76.8245778,3,,,POINT (-76.8245778 -12.3303984),,,,,,,699686753,6450979493,336.59400000000005,,,,3259019072,495244831,800.5130000000001,435360094,1827698592,260.022,,,
7689734912,-12.3077013,-76.788869,4,,,POINT (-76.78886900000001 -12.3077013),,,,,,,699686753,6450979493,5956.275,,,,3259019072,495244831,5840.06,684690218,6415349722,1272.683,,,
7689734913,-12.308197,-76.7899136,4,,,POINT (-76.78991360000001 -12.308197),,,,,,,699686753,6450979493,5850.400999999999,,,,3259019072,495244831,5734.186,684690218,6415349722,1166.809,,,
7689734917,-12.2996946,-76.7914329,3,,,POINT (-76.7914329 -12.2996946),,,,,,,699686753,6450979493,6806.052999999999,,,,3259019072,495244831,6689.838,684690218,6415349722,749.875,,,
7689734918,-12.3010988,-76.7872882,1,,,POINT (-76.78728820000001 -12.3010988),,,,,,,699686753,6450979493,6708.758,,,,3259019072,495244831,6592.543000000001,684690218,6415349722,442.10200000000003,,,
7689734919,-12.3022071,-76.7871884,4,,,POINT (-76.78718840000001 -12.3022071),,,,,,,699686753,6450979493,6545.2339999999995,,,,3259019072,495244831,6429.019,684690218,6415349722,278.578,,,
7689734920,-12.3026119,-76.7869139,3,,,POINT (-76.7869139 -12.3026119),,,,,,,699686753,6450979493,6494.999999999999,,,,3259019072,495244831,6378.785,684690218,6415349722,228.344,,,
7689734926,-12.3055925,-76.7927203,1,,,POINT (-76.7927203 -12.3055925),,,,,,,699686753,6450979493,7001.758999999999,,,,3259019072,495244831,6885.544,684690218,6415349722,1412.3870000000004,,,
7689734927,-12.3051982,-76.7929435,1,,,POINT (-76.79294350000001 -12.3051982),,,,,,,699686753,6450979493,7054.535999999999,,,,3259019072,495244831,6938.321,684690218,6415349722,1465.1640000000002,,,
7689734928,-12.3069519,-76.7930051,3,,,POINT (-76.7930051 -12.3069519),,,,,,,699686753,6450979493,6898.5869999999995,,,,3259019072,495244831,6782.372,684690218,6415349722,1309.2150000000001,,,
7689734929,-12.3064396,-76.7921779,1,,,POINT (-76.7921779 -12.3064396),,,,,,,699686753,6450979493,7004.987999999999,,,,3259019072,495244831,6888.773,684690218,6415349722,1415.6160000000002,,,
7689734951,-12.3038499,-76.7885859,3,,,POINT (-76.7885859 -12.3038499),,,,,,,699686753,6450979493,6463.938999999999,,,,3259019072,495244831,6347.724,684690218,6415349722,197.28300000000002,,,
7689828632,-12.3085833,-76.7861939,1,,,POINT (-76.7861939 -12.3085833),,,,,,,699686753,6450979493,6287.298,,,,3259019072,495244831,6171.0830000000005,684690218,6415349722,1603.7060000000001,,,
7689828633,-12.3098411,-76.7855877,1,,,POINT (-76.78558769999999 -12.3098411),,,,,,,699686753,6450979493,6441.406999999999,,,,3259019072,495244831,6325.192,684690218,6415349722,1757.815,,,
7689828634,-12.3089634,-76.7882408,3,,,POINT (-76.7882408 -12.3089634),,,,,,,699686753,6450979493,6010.624999999999,,,,3259019072,495244831,5894.41,684690218,6415349722,1327.0330000000001,,,
7689828635,-12.3085249,-76.7873288,3,,,POINT (-76.7873288 -12.3085249),,,,,,,699686753,6450979493,6121.052,,,,3259019072,495244831,6004.837,684690218,6415349722,1437.46,,,
7689828636,-12.3080953,-76.7875337,3,,,POINT (-76.7875337 -12.3080953),,,,,,,699686753,6450979493,6068.771,,,,3259019072,495244831,5952.5560000000005,684690218,6415349722,1385.179,,,
7689828637,-12.3076673,-76.7877377,3,,,POINT (-76.78773769999999 -12.3076673),,,,,,,699686753,6450979493,6018.753999999999,,,,3259019072,495244831,5902.539,684690218,6415349722,1335.162,,,
7689828638,-12.307349,-76.7890343,1,,,POINT (-76.7890343 -12.307349),,,,,,,699686753,6450979493,5999.369,,,,3259019072,495244831,5883.154,684690218,6415349722,1315.777,,,
7689828640,-12.3083251,-76.7901836,1,,,POINT (-76.79018360000001 -12.3083251),,,,,,,699686753,6450979493,5883.008999999999,,,,3259019072,495244831,5766.794,684690218,6415349722,1199.417,,,
