osmid,y,x,street_count,ref,highway,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
7061237050,-12.3782579,-76.7806055,3,,,POINT (-76.78060549999999 -12.3782579),,,,,,,,,,171652088,1826469973,2011.8870000000002,319488480,1826469898,2285.7520000000004,5593356863,6450999546,1506.585,,,
7066550081,-12.3577411,-76.7975132,3,,,POINT (-76.7975132 -12.3577411),,,,,,,,,,171652088,1826469973,2849.1670000000004,319488480,1826469898,2575.302,5593357482,1826469851,2102.5060000000003,,,
7066555460,-12.3480745,-76.8093093,3,,,POINT (-76.8093093 -12.3480745),,,,,,,,,,171652088,1826469973,2998.611,319488480,1826469898,2724.7459999999996,5593357481,1832652904,476.29800000000006,,,
7066555464,-12.3487927,-76.8094754,3,,,POINT (-76.8094754 -12.3487927),,,,,,,,,,171652088,1826469973,2913.025,319488480,1826469898,2639.16,5593357481,1832652904,390.71200000000005,,,
7066555465,-12.3493418,-76.8100636,3,,,POINT (-76.81006360000001 -12.3493418),,,,,,,,,,171652088,1826469973,2824.5280000000002,319488480,1826469898,2550.663,5593357481,1832652904,302.21500000000003,,,
7066555466,-12.3492585,-76.8099509,4,,,POINT (-76.8099509 -12.3492585),,,,,,,,,,171652088,1826469973,2839.879,319488480,1826469898,2566.0139999999997,5593357481,1832652904,317.56600000000003,,,
7066595398,-12.3538162,-76.8068044,4,,,POINT (-76.8068044 -12.3538162),,,,,,,,,,171652088,1826469973,3081.749,319488480,1826469898,2807.8839999999996,5593357481,1832652904,323.51699999999994,,,
7066595402,-12.3539234,-76.8068791,3,,,POINT (-76.8068791 -12.3539234),,,,,,,,,,171652088,1826469973,3002.683,319488480,1826469898,2728.8179999999998,5593357481,1832652904,337.937,,,
7066595403,-12.3540321,-76.8069658,3,,,POINT (-76.8069658 -12.3540321),,,,,,,,,,171652088,1826469973,2987.36,319488480,1826469898,2713.495,5593357481,1832652904,353.26,,,
7066595405,-12.3535828,-76.8074325,3,,,POINT (-76.8074325 -12.3535828),,,,,,,,,,171652088,1826469973,2916.152,319488480,1826469898,2642.287,5593357481,1832652904,311.09999999999997,,,
7066595410,-12.3535265,-76.8073804,3,,,POINT (-76.8073804 -12.3535265),,,,,,,,,,171652088,1826469973,2924.5910000000003,319488480,1826469898,2650.726,5593357481,1832652904,302.661,,,
