osmid,street_count,ref,highway,geometry,NN,NN_dist
440195297,3,,,POINT (-77.0028995 -12.1249669),3245719728,0.0012405668462439892
440195303,4,,,POINT (-77.0019607 -12.1243041),3245719728,0.0020851778677111227
440195316,3,,,POINT (-77.0008192 -12.1231964),440197715,0.0017073151437249064
440198652,4,,,POINT (-77.004226 -12.1231766),3245719702,0.001122277336491514
440198659,3,,,POINT (-77.0028191 -12.1222649),3245719702,0.0025542592037688366
440198670,3,,,POINT (-77.0030788 -12.1218719),3245719702,0.002433997997129197
440198673,3,,,POINT (-77.0016466 -12.121023),440193203,0.0024941080529877076
440198676,3,,,POINT (-76.9996836 -12.1207057),440193203,0.0006373517788431655
445249694,3,,,POINT (-77.00630889999999 -12.1209885),5481378450,0.00031469528119316503
445250099,4,,,POINT (-77.00538830000001 -12.1181913),4346249450,0.002638654391917447
445250100,3,,,POINT (-77.0056245 -12.1178487),4346249450,0.002561268006288067
445250123,3,,,POINT (-77.0068083 -12.1162533),263922985,0.0024636605326245043
445250130,3,,,POINT (-77.00708849999999 -12.1148857),263928377,0.002633967883251831
445250131,4,,,POINT (-77.0071571 -12.1138618),263928377,0.0016078814508539764
445250310,3,,,POINT (-77.0070973 -12.1125972),263928378,0.00035017402816359355
445250312,3,,,POINT (-77.00706270000001 -12.1129722),263928378,0.0007267393824471931
445250313,3,,,POINT (-77.0070339 -12.1134296),263928378,0.0011849847298601942
445250314,3,,,POINT (-77.0069275 -12.1148187),263928378,0.0025781534671166025
445250317,3,,,POINT (-77.006891 -12.1153975),3247349676,0.002856900453291982
445250326,3,,,POINT (-77.0060713 -12.1170974),4346249450,0.002672478626669001
445250756,3,,,POINT (-77.00588930000001 -12.1207143),5481378450,0.0007610318521537501
445250764,4,,,POINT (-77.00520659999999 -12.1202682),5481378450,0.0015602002499747764
445250793,3,,,POINT (-77.00597260000001 -12.119157),5481378450,0.0018889591896048042
