latitud,longitud,direccion,ruta
-13.5217,-71.9648,s,Pachacutec
-13.5217,-71.9648,s,Pachacutec
-13.5217,-71.9648,s,Pachacutec
-13.5217,-71.9648,s,Pachacutec
-13.5215,-71.9654,s,Pachacutec
-13.5212,-71.9663,s,Pachacutec
-13.5212,-71.9664,s,Pachacutec
-13.5211,-71.9667,s,Pachacutec
-13.5209,-71.9674,s,Pachacutec
-13.5206,-71.9683,s,Pachacutec
-13.5204,-71.9692,s,Pachacutec
-13.5204,-71.9698,s,Pachacutec
-13.5204,-71.9698,s,Pachacutec
-13.5203,-71.9705,s,Pachacutec
-13.5201,-71.9711,s,Pachacutec
-13.52,-71.9716,s,Pachacutec
-13.52,-71.9719,s,Pachacutec
-13.52,-71.972,s,Pachacutec
-13.5202,-71.9721,s,Pachacutec
-13.5209,-71.9721,s,Pachacutec
-13.5215,-71.9721,s,Pachacutec
-13.5218,-71.9721,s,Pachacutec
-13.5218,-71.9721,s,Pachacutec
-13.5218,-71.9721,s,Pachacutec
-13.522,-71.9721,s,Pachacutec
-13.5222,-71.972,s,Pachacutec
-13.5223,-71.972,s,Pachacutec
-13.5223,-71.972,s,Pachacutec
-13.5223,-71.972,s,Pachacutec
-13.5223,-71.972,s,Pachacutec
-13.5223,-71.972,s,Pachacutec
-13.5224,-71.9723,s,Pachacutec
-13.5223,-71.9727,s,Pachacutec
-13.5223,-71.9727,s,Pachacutec
-13.5223,-71.9728,s,Pachacutec
-13.5225,-71.9735,s,Pachacutec
-13.5229,-71.9742,s,Pachacutec
-13.5232,-71.9747,s,Pachacutec
-13.5233,-71.9747,s,Pachacutec
-13.5234,-71.9749,s,Pachacutec
-13.5234,-71.9751,s,Pachacutec
-13.523,-71.9754,s,Pachacutec
-13.5228,-71.9756,s,Pachacutec
-13.5225,-71.9758,s,Pachacutec
-13.5223,-71.9761,s,Pachacutec
-13.522,-71.9763,s,Pachacutec
-13.522,-71.9763,s,Pachacutec
-13.522,-71.9763,s,Pachacutec
-13.522,-71.9763,s,Pachacutec
-13.522,-71.9763,s,Pachacutec
-13.5218,-71.9765,s,Pachacutec
-13.5217,-71.9767,s,Pachacutec
-13.5217,-71.9767,s,Pachacutec
-13.5217,-71.9767,s,Pachacutec
-13.5217,-71.9767,s,Pachacutec
-13.5216,-71.9767,s,Pachacutec
-13.5218,-71.9769,s,Pachacutec
-13.5223,-71.9772,s,Pachacutec
-13.5225,-71.9772,s,Pachacutec
-13.5225,-71.9772,s,Pachacutec
-13.5225,-71.9772,s,Pachacutec
-13.5225,-71.9772,s,Pachacutec
-13.5225,-71.9772,s,Pachacutec
-13.5225,-71.9772,s,Pachacutec
-13.5228,-71.9773,s,Pachacutec
-13.5235,-71.9776,s,Pachacutec
-13.5236,-71.9777,s,Pachacutec
-13.5238,-71.9777,s,Pachacutec
-13.524,-71.9778,s,Pachacutec
-13.524,-71.9778,s,Pachacutec
-13.5241,-71.9778,s,Pachacutec
-13.5242,-71.9779,s,Pachacutec
-13.5242,-71.9781,s,Pachacutec
-13.5241,-71.9783,s,Pachacutec
-13.5241,-71.9784,s,Pachacutec
-13.524,-71.9788,s,Pachacutec
-13.5239,-71.979,s,Pachacutec
-13.5239,-71.979,s,Pachacutec
-13.5239,-71.979,s,Pachacutec
-13.5239,-71.9791,s,Pachacutec
-13.5238,-71.9791,s,Pachacutec
-13.5237,-71.9792,s,Pachacutec
-13.5237,-71.9792,s,Pachacutec
-13.5237,-71.9792,s,Pachacutec
-13.5237,-71.9792,s,Pachacutec
-13.5237,-71.9792,s,Pachacutec
-13.5237,-71.9792,s,Pachacutec
-13.5237,-71.9792,s,Pachacutec
-13.5237,-71.9793,s,Pachacutec
-13.5235,-71.9795,s,Pachacutec
-13.5235,-71.9797,s,Pachacutec
-13.5235,-71.9797,s,Pachacutec
-13.5235,-71.9797,s,Pachacutec
-13.5235,-71.9797,s,Pachacutec
-13.5234,-71.9799,s,Pachacutec
-13.5232,-71.9802,s,Pachacutec
-13.523,-71.9809,s,Pachacutec
-13.5227,-71.9813,s,Pachacutec
-13.5227,-71.9813,s,Pachacutec
-13.5227,-71.9814,s,Pachacutec
-13.5227,-71.9814,s,Pachacutec
-13.5227,-71.9814,s,Pachacutec
-13.5227,-71.9814,s,Pachacutec
-13.5227,-71.9815,s,Pachacutec
-13.5227,-71.9815,s,Pachacutec
-13.5225,-71.9818,s,Pachacutec
-13.5225,-71.9818,s,Pachacutec
-13.5225,-71.9819,s,Pachacutec
-13.5225,-71.9819,s,Pachacutec
-13.5225,-71.9819,s,Pachacutec
-13.5225,-71.9819,s,Pachacutec
-13.5225,-71.9819,s,Pachacutec
-13.5224,-71.982,s,Pachacutec
-13.5224,-71.982,s,Pachacutec
-13.5224,-71.982,s,Pachacutec
-13.5224,-71.982,s,Pachacutec
-13.5225,-71.9822,s,Pachacutec
-13.5226,-71.9824,s,Pachacutec
-13.5227,-71.9826,s,Pachacutec
-13.5228,-71.9827,s,Pachacutec
-13.5228,-71.9827,s,Pachacutec
-13.5228,-71.9827,s,Pachacutec
-13.5228,-71.9827,s,Pachacutec
-13.5228,-71.9828,s,Pachacutec
-13.5228,-71.9828,s,Pachacutec
-13.5228,-71.9828,s,Pachacutec
-13.5228,-71.9828,s,Pachacutec
-13.5229,-71.9828,s,Pachacutec
-13.5229,-71.9828,s,Pachacutec
-13.5229,-71.9828,s,Pachacutec
-13.523,-71.9829,s,Pachacutec
-13.5231,-71.9829,s,Pachacutec
-13.5232,-71.9829,s,Pachacutec
-13.5232,-71.9829,s,Pachacutec
-13.5233,-71.983,s,Pachacutec
-13.5233,-71.983,s,Pachacutec
-13.5234,-71.983,s,Pachacutec
-13.5234,-71.983,s,Pachacutec
-13.5235,-71.983,s,Pachacutec
-13.5237,-71.983,s,Pachacutec
-13.5239,-71.9831,s,Pachacutec
-13.5239,-71.9831,s,Pachacutec
-13.5239,-71.9831,s,Pachacutec
-13.524,-71.9831,s,Pachacutec
-13.5241,-71.9831,s,Pachacutec
-13.5242,-71.9831,s,Pachacutec
-13.5242,-71.9831,s,Pachacutec
-13.5244,-71.9832,s,Pachacutec
-13.5247,-71.9834,s,Pachacutec
-13.5252,-71.9836,s,Pachacutec
-13.5253,-71.9836,s,Pachacutec
-13.5259,-71.9838,s,Pachacutec
-13.5263,-71.984,s,Pachacutec
-13.5267,-71.9841,s,Pachacutec
-13.5267,-71.9841,s,Pachacutec
-13.5267,-71.9841,s,Pachacutec
-13.5268,-71.9842,s,Pachacutec
-13.5269,-71.9844,s,Pachacutec
-13.5267,-71.985,s,Pachacutec
-13.5264,-71.9858,s,Pachacutec
-13.5261,-71.9867,s,Pachacutec
-13.5259,-71.9872,s,Pachacutec
-13.5259,-71.9873,s,Pachacutec
-13.5258,-71.9876,s,Pachacutec
-13.5256,-71.9883,s,Pachacutec
-13.5254,-71.9888,s,Pachacutec
-13.5255,-71.9894,s,Pachacutec
-13.526,-71.9896,s,Pachacutec
-13.5267,-71.9894,s,Pachacutec
-13.5273,-71.9893,s,Pachacutec
-13.5279,-71.9892,s,Pachacutec
-13.5278,-71.9898,s,Pachacutec
-13.5272,-71.9904,s,Pachacutec
-13.5266,-71.9908,s,Pachacutec
-13.5264,-71.9909,s,Pachacutec
-13.5264,-71.9909,s,Pachacutec
-13.5264,-71.9909,s,Pachacutec
-13.526,-71.9912,s,Pachacutec
-13.5254,-71.9917,s,Pachacutec
-13.5252,-71.9919,s,Pachacutec
-13.5249,-71.9921,s,Pachacutec
-13.5245,-71.9924,s,Pachacutec
-13.5242,-71.9927,s,Pachacutec
-13.5236,-71.9932,s,Pachacutec
-13.5235,-71.9939,s,Pachacutec
-13.5237,-71.9949,s,Pachacutec
-13.5235,-71.996,s,Pachacutec
-13.5236,-71.9972,s,Pachacutec
-13.5229,-71.997,s,Pachacutec
-13.5227,-71.9962,s,Pachacutec
-13.5225,-71.9955,s,Pachacutec
-13.522,-71.9948,s,Pachacutec
-13.5218,-71.9946,s,Pachacutec
-13.5214,-71.9942,s,Pachacutec
-13.5211,-71.9938,s,Pachacutec
-13.5205,-71.9939,s,Pachacutec
-13.5203,-71.9939,s,Pachacutec
-13.52,-71.9941,s,Pachacutec
-13.5195,-71.9944,s,Pachacutec
-13.5186,-71.9949,s,Pachacutec
-13.5183,-71.9951,s,Pachacutec
-13.5176,-71.9956,s,Pachacutec
-13.5176,-71.9949,s,Pachacutec
-13.5176,-71.9939,s,Pachacutec
-13.5167,-71.9936,s,Pachacutec
-13.5162,-71.9929,s,Pachacutec
-13.5163,-71.9927,s,Pachacutec
-13.5163,-71.9919,s,Pachacutec
-13.5155,-71.9915,s,Pachacutec
-13.5149,-71.9914,s,Pachacutec
-13.514,-71.9914,s,Pachacutec
-13.5136,-71.9913,s,Pachacutec
-13.5135,-71.9913,s,Pachacutec
-13.513,-71.9914,s,Pachacutec
-13.5123,-71.9922,s,Pachacutec
-13.5112,-71.9925,s,Pachacutec
-13.5099,-71.9928,s,Pachacutec
-13.5092,-71.9931,s,Pachacutec
-13.5086,-71.9933,s,Pachacutec
-13.5076,-71.9936,s,Pachacutec
-13.5072,-71.9937,s,Pachacutec
-13.507,-71.994,s,Pachacutec
-13.5071,-71.9949,s,Pachacutec
-13.5074,-71.9958,s,Pachacutec
-13.5075,-71.9961,s,Pachacutec
-13.5074,-71.9962,s,Pachacutec
-13.5075,-71.9963,s,Pachacutec
-13.5075,-71.9963,s,Pachacutec
-13.5075,-71.9965,s,Pachacutec
-13.5074,-71.9971,s,Pachacutec
-13.5074,-71.9978,s,Pachacutec
-13.5073,-71.9982,s,Pachacutec
-13.5073,-71.9986,s,Pachacutec
-13.5073,-71.9989,s,Pachacutec
-13.5073,-71.9999,s,Pachacutec
-13.5075,-72.0008,s,Pachacutec
-13.5077,-72.0017,s,Pachacutec
-13.5076,-72.0025,s,Pachacutec
-13.5075,-72.0031,s,Pachacutec
-13.5077,-72.0039,s,Pachacutec
-13.5081,-72.0047,s,Pachacutec
-13.5081,-72.0049,s,Pachacutec
-13.508,-72.0054,s,Pachacutec
-13.5078,-72.0061,s,Pachacutec
-13.5077,-72.0064,s,Pachacutec
-13.5077,-72.0066,s,Pachacutec
-13.5074,-72.0072,s,Pachacutec
-13.5072,-72.0079,s,Pachacutec
-13.5076,-72.0085,s,Pachacutec
-13.5086,-72.009,s,Pachacutec
-13.5076,-72.0092,s,Pachacutec
-13.5071,-72.01,s,Pachacutec
-13.5071,-72.0103,s,Pachacutec
-13.5071,-72.0107,s,Pachacutec
-13.5066,-72.0119,s,Pachacutec
-13.506,-72.0127,s,Pachacutec
-13.5056,-72.0133,s,Pachacutec
-13.5049,-72.0144,s,Pachacutec
-13.5041,-72.0155,s,Pachacutec
-13.5036,-72.0161,s,Pachacutec
