osmid;police_distance;hospital_distance;bank_distance;casino_distance;courthouse_distance;school_distance;university_distance;marketplace_distance
6415394508;13.327711;10.907454999999995;6.735783;17.909282999999984;9.736683;6.986905;11.725371;13.001987000000002
6415394509;13.543553000000001;11.123296999999996;6.951624999999999;18.125124999999993;9.952525000000001;7.202747;11.941212999999998;13.217829000000002
6415394515;14.592818000000001;12.172561999999994;8.00089;19.17438999999999;11.00179;16.090295000000005;12.990478000000001;14.465287
6415394519;14.856217000000003;12.435960999999995;8.264288999999998;19.437788999999995;11.265189;16.353694000000008;13.253877000000003;14.728686000000001
6415394521;15.040076;12.619819999999992;8.448148;19.621647999999997;11.449048;16.537553000000003;13.437736;14.912544999999998
6415394522;15.090952999999999;12.670696999999993;8.499025;19.672524999999997;11.499925;16.58843;13.488612999999999;14.963421999999998
6415394535;13.592974;11.172717999999993;7.001046;18.174545999999992;10.001946000000002;7.252167999999999;11.990634;13.26725
6415394536;13.382693000000002;10.962436999999994;6.7907649999999995;17.964264999999983;9.791664999999998;7.041887;11.780353000000002;13.056969
6415394537;13.259458;10.839201999999993;6.667529999999998;17.841029999999986;9.668429999999999;6.918651999999999;11.657118;12.933734000000001
6415394538;13.434674000000001;11.014417999999994;6.842745999999999;18.01624599999999;9.843646000000001;7.093868;11.832334000000001;13.10895
6415394541;13.691841000000002;11.271584999999995;7.099913;18.273412999999994;10.100813000000002;7.3510349999999995;12.089500999999998;13.56431
6415394542;13.764800000000001;11.344543999999994;7.172871999999999;18.346371999999995;10.173772000000001;7.4239939999999995;12.162460000000001;13.637269
6415394551;13.750107000000002;11.329850999999994;7.158178999999999;18.331678999999998;10.159079000000002;7.409300999999999;12.147766999999998;13.622576
6415394552;13.704616;11.284359999999994;7.1126879999999995;18.286187999999996;10.113588000000002;7.363809999999999;12.102276;13.577084999999999
6415394554;13.302365;10.882108999999993;6.710436999999999;17.88393699999999;9.711337;6.961558999999999;11.700025;13.174833999999999
6415394555;14.231694000000001;11.811437999999995;7.639766;18.81326599999999;10.640666000000001;7.890888;12.629354000000001;14.104163
6415394556;14.277163000000002;11.856906999999996;7.685235;18.85873499999999;10.686135;7.936357;12.674822999999998;14.149632000000002
6415394563;14.246966000000002;11.826709999999995;7.655037999999999;18.82853799999999;10.655938;7.90616;12.644625999999999;14.119435000000001
